,Country Name,Country Code_x,Indicator Name,Region,Income_Group,Sexo_o_clase,Edad,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
292,Armenia,ARM,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,100.0,,,,,,,,,,
293,Armenia,ARM,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,100.0,,,,,,,,,,
325,Samoa Americana,ASM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
326,Samoa Americana,ASM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
327,Samoa Americana,ASM,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
359,Antigua y Barbuda,ATG,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
360,Antigua y Barbuda,ATG,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
361,Antigua y Barbuda,ATG,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
393,Australia,AUS,Porcentaje de niños que solo trabajan y estudian,Oceanía,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
394,Australia,AUS,Porcentaje de niños que solo trabajan y estudian,Oceanía,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
395,Australia,AUS,Porcentaje de niños que solo trabajan y estudian,Oceanía,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
427,Austria,AUT,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
428,Austria,AUT,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
429,Austria,AUT,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
461,Azerbaiyán,AZE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,95.82464,,,,,93.7,,,,,,,,,,,,,,,
462,Azerbaiyán,AZE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,96.69967,,,,,93.7,,,,,,,,,,,,,,,
463,Azerbaiyán,AZE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,94.31818,,,,,93.7,,,,,,,,,,,,,,,
495,Burundi,BDI,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,51.68421,,,,,61.1,,,,,81.739006052714,,,,,,,,,,
496,Burundi,BDI,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,55.37806,,,,,,,,,,81.955002690386,,,,,,,,,,
497,Burundi,BDI,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,48.07492,,,,,,,,,,81.544920352034,,,,,,,,,,
529,Bélgica,BEL,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
530,Bélgica,BEL,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
531,Bélgica,BEL,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
563,Benin,BEN,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,63.9,,,,,,67.6,,,,,,,,
564,Benin,BEN,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,71.2,,,,,,,,
565,Benin,BEN,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,63.7,,,,,,,,
597,Burkina Faso,BFA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,,,,1.9,,,32.3,,,,43.166685804665,,,,,,,,,,
598,Burkina Faso,BFA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,,,,,,,,,,,44.378301598133,,,,,,,,,,
599,Burkina Faso,BFA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,,,,,,,,,,,41.609900424141,,,,,,,,,,
665,Bulgaria,BGR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
666,Bulgaria,BGR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
667,Bulgaria,BGR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
699,Bahrein,BHR,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
700,Bahrein,BHR,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
701,Bahrein,BHR,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
733,Bahamas,BHS,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
734,Bahamas,BHS,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
735,Bahamas,BHS,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
767,Bosnia y Herzegovina,BIH,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,96.0396039604,,,,,,99.9,,,,,,,,,,,,,,
768,Bosnia y Herzegovina,BIH,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,97.3684210526,,,,,,99.8,,,,,,,,,,,,,,
769,Bosnia y Herzegovina,BIH,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,94.8863636364,,,,,,100.0,,,,,,,,,,,,,,
801,Belarús,BLR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,100.0,,,,,,,100.0,,,,,,,,
802,Belarús,BLR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,100.0,,,,,,,,
803,Belarús,BLR,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,100.0,,,,,,,,
835,Belice,BLZ,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
836,Belice,BLZ,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano bajo,Hombre,7 a 14 años,,85.4501302158,,,,,,,,,,,,,,,,,,,
837,Belice,BLZ,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano bajo,Mujer,7 a 14 años,,81.0033046396,,,,,,,,,,,,,,,,,,,
869,Bermudas,BMU,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
870,Bermudas,BMU,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
871,Bermudas,BMU,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
903,Bolivia,BOL,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,84.8,,,91.9,,,94.8,92.8,,,,92.60851,,93.28,,,,,
904,Bolivia,BOL,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,94.621274382798,,,,92.39378,,92.46,,,,,
905,Bolivia,BOL,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,90.451222469886,,,,92.81448,,94.32,,,,,
937,Brasil,BRA,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,92.8,,,93.4,95.2,94.8,,96.406315968768,,95.00429,95.544356659142,95.96,,,,,
938,Brasil,BRA,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,96.216952011119,,94.85682,94.890347750573,95.8,,,,,
939,Brasil,BRA,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,96.840275085442,,95.3277,97.046239247552,96.36,,,,,
971,Barbados,BRB,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
972,Barbados,BRB,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
973,Barbados,BRB,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1073,Botswana,BWA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1074,Botswana,BWA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1075,Botswana,BWA,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1107,República Centroafricana,CAF,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,45.0746268657,,,,,,,,,,75.186655617821,,,,,,,,,,
1108,República Centroafricana,CAF,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,51.7293233083,,,,,,,,,,82.868698030279,,,,,,,,,,
1109,República Centroafricana,CAF,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,38.7573964497,,,,,,,,,,67.582295662843,,,,,,,,,,
1141,Canadá,CAN,Porcentaje de niños que solo trabajan y estudian,America del Norte,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1142,Canadá,CAN,Porcentaje de niños que solo trabajan y estudian,America del Norte,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1143,Canadá,CAN,Porcentaje de niños que solo trabajan y estudian,America del Norte,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1209,Suiza,CHE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1210,Suiza,CHE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1211,Suiza,CHE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1243,Islas del Canal,CHI,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1244,Islas del Canal,CHI,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1245,Islas del Canal,CHI,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1277,Chile,CHL,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,96.8,,,,,,,,,99.1,,,,,,,,
1278,Chile,CHL,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,96.8057533238,,,,,,,,,98.8,,,,,,,,
1279,Chile,CHL,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,94.5741481009,,,,,,,,,99.8,,,,,,,,
1311,China,CHN,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1312,China,CHN,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1313,China,CHN,Porcentaje de niños que solo trabajan y estudian,Asia oriental y el Pacífico,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1345,Côte d'Ivoire,CIV,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,53.5626535627,,,,,,53.2,,,,,,58.847256151634,,,,,,,,
1346,Côte d'Ivoire,CIV,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,60.6356968215,,,,,,,,,,,,64.808452922188,,,,,,,,
1347,Côte d'Ivoire,CIV,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,45.9259259259,,,,,,,,,,,,52.778405458635,,,,,,,,
1379,Camerún,CMR,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,47.50559,,,,,,78.1,,,,85.0,,,,,,,,,
1380,Camerún,CMR,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,54.72944,,,,,,,,,,87.7,,,,,,,,,
1381,Camerún,CMR,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,41.29682,,,,,,,,,,82.1,,,,,,,,,
1413,"Congo, República Democrática del",COD,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre y Mujer,7 a 14 años,64.3,,,,,,,71.3,,,79.281416221006,,,,89.479445036228,,,,,,
1414,"Congo, República Democrática del",COD,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Hombre,7 a 14 años,70.4,,,,,,,,,,83.112603284463,,,,92.611663732972,,,,,,
1415,"Congo, República Democrática del",COD,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso bajo,Mujer,7 a 14 años,58.5,,,,,,,,,,75.827553121408,,,,86.690358406756,,,,,,
1447,"Congo, República del",COG,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,90.135,,,,,,,95.0,,,,,,,,
1448,"Congo, República del",COG,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,95.2,,,,,,,,
1449,"Congo, República del",COG,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,94.9,,,,,,,,
1481,Colombia,COL,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,67.2,,75.2,,85.39,,,82.5,,88.84466,86.64,,,,,
1482,Colombia,COL,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,79.1,,87.04161,82.43,,,,,
1483,Colombia,COL,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,89.9,,92.6925,94.21,,,,,
1515,Comoras,COM,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1516,Comoras,COM,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1517,Comoras,COM,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1549,Cabo Verde,CPV,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1550,Cabo Verde,CPV,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1551,Cabo Verde,CPV,Porcentaje de niños que solo trabajan y estudian,África al sur del Sahara,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1583,Costa Rica,CRI,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,55.4,,,,,,,80.975162199358,,,,,85.26,,,,
1584,Costa Rica,CRI,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,76.846496634114,,,,,84.8,,,,
1585,Costa Rica,CRI,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,90.216468590832,,,,,86.79,,,,
1651,Cuba,CUB,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1652,Cuba,CUB,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1653,Cuba,CUB,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1719,Islas Caimán,CYM,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1720,Islas Caimán,CYM,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1721,Islas Caimán,CYM,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1753,Chipre,CYP,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1754,Chipre,CYP,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1755,Chipre,CYP,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1787,República Checa,CZE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1788,República Checa,CZE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1789,República Checa,CZE,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1821,Alemania,DEU,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1822,Alemania,DEU,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1823,Alemania,DEU,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1855,Djibouti,DJI,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1856,Djibouti,DJI,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso mediano bajo,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1857,Djibouti,DJI,Porcentaje de niños que solo trabajan y estudian,Oriente Medio y Norte de África,Ingreso mediano bajo,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1889,Dominica,DMA,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1890,Dominica,DMA,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1891,Dominica,DMA,Porcentaje de niños que solo trabajan y estudian,America Latina y el Caribe,Ingreso mediano alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1923,Dinamarca,DNK,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre y Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1924,Dinamarca,DNK,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Hombre,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
1925,Dinamarca,DNK,Porcentaje de niños que solo trabajan y estudian,Europa y Asia central,Ingreso alto,Mujer,7 a 14 años,,,,,,,,,,,,,,,,,,,,,
